Distance,Offset,Elevation
17260.0,-3.6,1252.262
17260.0,0.0,1252.19
17260.0,3.6,1252.118
17260.0,5.1,1252.088
17280.0,-5.3,1252.875
17280.0,-3.6,1252.858
17280.0,0.0,1252.786
17280.0,3.6,1252.714
17280.0,5.1,1252.684
17300.0,-5.3,1253.473
17300.0,-3.6,1253.456
17300.0,0.0,1253.384
17300.0,3.6,1253.312
17300.0,5.1,1253.282
17320.0,-5.3,1254.063
17320.0,-3.6,1254.046
17320.0,0.0,1253.974
17320.0,3.6,1253.902
17320.0,5.1,1253.872
17340.0,-5.3,1254.641
17340.0,-3.6,1254.624
17340.0,0.0,1254.552
17340.0,3.6,1254.48
17340.0,5.1,1254.45
17360.0,-5.3,1255.205
17360.0,-3.6,1255.188
17360.0,0.0,1255.116
17360.0,3.6,1255.044
17360.0,5.1,1255.014
17380.0,-5.3,1255.757
17380.0,-3.6,1255.74
17380.0,0.0,1255.668
17380.0,3.6,1255.596
17380.0,5.1,1255.566
17400.0,-5.3,1256.297
17400.0,-3.6,1256.28
17400.0,0.0,1256.208
17400.0,3.6,1256.136
17400.0,5.1,1256.106
17420.0,-5.3,1256.833
17420.0,-3.6,1256.816
17420.0,0.0,1256.744
17420.0,3.6,1256.672
17420.0,5.1,1256.642
17421.577,-5.3,1256.875
17421.577,-3.6,1256.859
17421.577,0.0,1256.786
17421.577,3.6,1256.714
17421.577,5.1,1256.684
17424.037,-5.3,1256.941
17424.037,-3.6,1256.924
17424.037,0.0,1256.852
17424.037,3.6,1256.78
17424.037,5.1,1256.75
17426.265,-5.3,1257.001
17426.265,-3.6,1256.984
17426.265,0.0,1256.912
17426.265,3.6,1256.84
17426.265,5.1,1256.81
17428.529,-5.3,1257.062
17428.529,-3.6,1257.045
17428.529,0.0,1256.973
17428.529,3.6,1256.901
17428.529,5.1,1256.871
17430.953,-5.3,1257.127
17430.953,-3.6,1257.11
17430.953,0.0,1257.038
17430.953,3.6,1256.966
17430.953,5.1,1256.936
17440.0,-5.3,1257.369
17440.0,-3.6,1257.352
17440.0,0.0,1257.28
17440.0,3.6,1257.208
17440.0,5.1,1257.178
17460.0,-5.3,1257.905
17460.0,-3.6,1257.888
17460.0,0.0,1257.816
17460.0,3.6,1257.744
17460.0,5.1,1257.714
17480.0,-5.3,1258.441
17480.0,-3.6,1258.424
17480.0,0.0,1258.352
17480.0,3.6,1258.28
17480.0,5.1,1258.25
17500.0,-5.3,1258.977
17500.0,-3.6,1258.96
17500.0,0.0,1258.888
17500.0,3.6,1258.816
17500.0,5.1,1258.786
17520.0,-5.3,1259.512
17520.0,-3.6,1259.495
17520.0,0.0,1259.423
17520.0,3.6,1259.351
17520.0,5.1,1259.321
17540.0,-5.3,1260.048
17540.0,-3.6,1260.031
17540.0,0.0,1259.959
17540.0,3.6,1259.887
17540.0,5.1,1259.857
17560.0,-5.3,1260.584
17560.0,-3.6,1260.567
17560.0,0.0,1260.495
17560.0,3.6,1260.423
17560.0,5.1,1260.393
17566.542,-5.3,1260.759
17566.542,-3.6,1260.742
17566.542,0.0,1260.67
17566.542,3.6,1260.598
17566.542,5.1,1260.568
17569.461,-5.3,1260.838
17569.461,-3.6,1260.821
17569.461,0.0,1260.749
17569.461,3.6,1260.677
17569.461,5.1,1260.647
17571.819,-5.3,1260.901
17571.819,-3.6,1260.884
17571.819,0.0,1260.812
17571.819,3.6,1260.74
17571.819,5.1,1260.71
17574.18,-5.3,1260.964
17574.18,-3.6,1260.947
17574.18,0.0,1260.875
17574.18,3.6,1260.803
17574.18,5.1,1260.773
17577.096,-5.3,1261.042
17577.096,-3.6,1261.025
17577.096,0.0,1260.953
17577.096,3.6,1260.881
17577.096,5.1,1260.851
17580.0,-5.3,1261.12
17580.0,-3.6,1261.103
17580.0,0.0,1261.031
17580.0,3.6,1260.959
17580.0,5.1,1260.929
17600.0,-5.3,1261.656
17600.0,-3.6,1261.639
17600.0,0.0,1261.567
17600.0,3.6,1261.495
17600.0,5.1,1261.465
17620.0,-5.3,1262.192
17620.0,-3.6,1262.175
17620.0,0.0,1262.103
17620.0,3.6,1262.031
17620.0,5.1,1262.001
17640.0,-5.3,1262.727
17640.0,-3.6,1262.71
17640.0,0.0,1262.638
17640.0,3.6,1262.566
17640.0,5.1,1262.536
17660.0,-5.3,1263.263
17660.0,-3.6,1263.246
17660.0,0.0,1263.174
17660.0,3.6,1263.102
17660.0,5.1,1263.072
17680.0,-5.3,1263.795
17680.0,-3.6,1263.778
17680.0,0.0,1263.706
17680.0,3.6,1263.634
17680.0,5.1,1263.604
17700.0,-5.3,1264.323
17700.0,-3.6,1264.306
17700.0,0.0,1264.234
17700.0,3.6,1264.161
17700.0,5.1,1264.131
17720.0,-5.3,1264.846
17720.0,-3.6,1264.829
17720.0,0.0,1264.757
17720.0,3.6,1264.685
17720.0,5.1,1264.655
17740.0,-5.3,1265.366
17740.0,-3.6,1265.349
17740.0,0.0,1265.277
17740.0,3.6,1265.205
17740.0,5.1,1265.175
17760.0,-5.3,1265.883
17760.0,-3.6,1265.866
17760.0,0.0,1265.794
17760.0,3.6,1265.722
17760.0,5.1,1265.692
17780.0,-5.3,1266.399
17780.0,-3.6,1266.382
17780.0,0.0,1266.31
17780.0,3.6,1266.238
17780.0,5.1,1266.208
17800.0,-5.3,1266.915
17800.0,-3.6,1266.898
17800.0,0.0,1266.826
17800.0,3.6,1266.754
17800.0,5.1,1266.724
17820.0,-5.3,1267.43
17820.0,-3.6,1267.413
17820.0,0.0,1267.341
17820.0,3.6,1267.269
17820.0,5.1,1267.239
17840.0,-5.3,1267.942
17840.0,-3.6,1267.925
17840.0,0.0,1267.853
17840.0,3.6,1267.781
17840.0,5.1,1267.751
17860.0,-5.3,1268.456
17860.0,-3.6,1268.439
17860.0,0.0,1268.363
17860.0,3.6,1268.288
17860.0,5.1,1268.256
17872.659,-5.3,1268.81
17872.659,-3.6,1268.793
17872.659,0.0,1268.685
17872.659,3.6,1268.577
